,date,sen,요일,라벨
1075,2019.03.18,"호주, 뉴질랜드 총격 테러 장면 내보낸 방송매체 조사",월,0
1074,2019.03.18,"""뉴질랜드 테러범 정신 멀쩡…스스로 변호 예정""",월,0
1073,2019.03.18,"뉴질랜드 총리 ""내각, 총기법 강화에 원칙적 합의""",월,0
1071,2019.03.18,'기업천국' 中 광둥성 인구 한국의 두 배 넘어,월,0
1070,2019.03.18,"""보잉이 돈 욕심 너무 냈다""",월,0
1068,2019.03.18,"태국, 8년 만에 총선…사전투표 인산인해",월,0
1067,2019.03.18,"[글로벌 톡톡] 존 밀러, 인게이지오 CEO",월,0
1066,2019.03.18,조윤제-해리 해리스 美 도시 순회 '대사와의 대화',월,0
1065,2019.03.18,"""네덜란드 트램안에서 총격, 1명 사망 여러명 부상…테러인듯""",월,0
1064,2019.03.18,"네덜란드 경찰 ""총격사건 용의자는 터키 출신 37세 남성""",월,0
1069,2019.03.18,"'일대일로' 단어 하나 놓고…美·中, 안보리서 삿대질",월,0
1085,2019.03.19,"브라질 증시 사상 최고…""보우소나루 랠리 더 간다""",화,0
1090,2019.03.19,"美 대학들, '화웨이·공자학원'과 속속 관계 끊어",화,0
1089,2019.03.19,"美 주간지, 베이조스 아마존 CEO 불륜 문자 2억에 샀나…의혹 증폭",화,0
1088,2019.03.19,중·러·유엔 北대사 급거 귀국…대미전략 논의차 본국행 추정,화,0
1087,2019.03.19,"美 FIS, 英 월드페이 350억달러에 인수",화,0
1086,2019.03.19,"""中 지방도시 1000곳 사라지고 있다""…인구 감소·불황에 신음",화,0
1091,2019.03.19,"""네덜란드 총격사건 3명 체포""…테러 혹은 가족문제 여부 불확실",화,0
1084,2019.03.19,기세등등한 푸틴…크림반도 병합 5주년 콘서트,화,0
1082,2019.03.19,중국의 '부품 굴기'…애플 공급망 급속 잠식,화,0
1081,2019.03.19,"푸틴 ""EU가 대러 제재 해제하면 러시아도 상응 조치 취할 것""",화,0
1080,2019.03.19,"화웨이, 작년 PCT 특허출원 1위…삼성전자 6위",화,0
1079,2019.03.19,북미회담 결렬 베트남 주재 북한대사관엔 김정은-트럼프 사진,화,0
1078,2019.03.19,"메이 英 총리, 금명간 EU에 브렉시트 연기 공식 요청",화,0
1083,2019.03.19,"[글로벌 톡톡] 데이비드 케니, 닐슨 CEO",화,0
1156,2019.03.24,"이탈리아, 서방 우려 불구 中과 '일대일로' 양해각서…G7 최초",일,0
1161,2019.03.24,"'한 방'없이 끝난 뮬러 특검…美 민주 ""수사 보고서 공개하라"" 반발",일,0
1160,2019.03.24,[글로벌 톡톡] 야나이 다다시 유니클로 회장,일,0
1159,2019.03.24,"美 ""시리아·이라크서 IS 점령지 소멸""",일,0
1158,2019.03.24,트럼프 비난에 '뚝심' 뮬러 특검…참전용사로 FBI 수장만 12년,일,0
1157,2019.03.24,"대만 차기총통 유력주자 가오슝 시장, 홍콩·마카오 행보 논란",일,0
1155,2019.03.24,"이탈리아, 국빈방문 시진핑에 '황제급' 예우 '눈길'",일,0
1150,2019.03.24,"""총리 사퇴해야 브렉시트 살린다""…英 내각, 메이에 쿠데타 경고",일,0
1153,2019.03.24,태국총선 사전여론조사 탁신계 푸어타이당 1위…다수당은 안돼,일,0
1148,2019.03.24,"항만부터 언론·축구까지…이탈리아-중국, 광범위한 협력 가시화",일,0
1149,2019.03.24,"로이터 ""EU, '화웨이 장비 배제불가' 입장 밝힐 것""",일,0
1154,2019.03.24,"화웨이 사태 후폭풍…""中, 캐나다 카놀라 수입 전면 중단""",일,0
1151,2019.03.24,파도 들이치고 집기 쏠려 아수라장…12일간의 안락 깨진 크루즈,일,0
1152,2019.03.24,"美·佛·獨 반대에도…이탈리아, 中 '일대일로' 참여 강행",일,0
1399,2019.04.16,디젤 게이트 4년 만에…법정 서는 'Mr. 폭스바겐',화,0
1398,2019.04.16,"아, 노트르담…856년 역사가 불탔다",화,0
1397,2019.04.16,[글로벌 톡톡] 로즈 마카리오 파타고니아 CEO,화,0
1396,2019.04.16,"애플 vs 퀄컴, 30兆 특허소송…삼성·LG '반사이익' 기대",화,0
1395,2019.04.16,관람직전 아찔한 경보…사투끝 15시간만에 '화재 완전진압' 발표,화,0
1394,2019.04.16,"프란치스코 교황 ""프랑스 가톨릭·파리 시민 위해 기도""",화,0
1393,2019.04.16,"EU ""브렉시트 운명, 영국에 달려 있어""…추가 연기도 시사",화,0
1392,2019.04.16,소방관들 '인간사슬' 엮고 사투 끝에 노트르담 유물 구해,화,0
1391,2019.04.16,日 규슈 활화산 아소산 분화…연기 200m까지 치솟아,화,0
1390,2019.04.16,"英 여왕·왕세자 ""노트르담 화재 비통…佛 위해 기도""",화,0
1389,2019.04.16,"노트르담 대성당 유물들, 루브르 박물관으로 옮긴다",화,0
1388,2019.04.16,노트르담 대성당 안전점검·원인조사 시작…방화가능성 배제,화,0
1387,2019.04.16,"""노트르담 살리자"" 루이뷔통·구찌·로레알 등 수천억 쾌척",화,0
1386,2019.04.16,황금 가시면류관·13세기 장미 창은 무사…목재 벽화·조각품 대부분 불 타,화,0
1412,2019.04.17,"궈타이밍 회장, 대만 총통 선거 출마키로",수,0
1411,2019.04.17,"'대만판 트럼프' 나오나…폭스콘 궈타이밍 회장, 대선출마 선언",수,0
1410,2019.04.17,"마크롱 ""노트르담 5년 내 복원""…40년 더 걸릴 수도",수,0
1409,2019.04.17,"브라질, 우나수르 탈퇴…힘 실리는 親美동맹",수,0
1408,2019.04.17,세계 1·2위 맥주업체 특허 분쟁,수,0
1407,2019.04.17,[글로벌 톡톡] 허버트 졸리 베스트바이 CEO,수,0
1413,2019.04.17,"홍역 비상 걸린 뉴욕, 백신 미접종자 공공장소 출입금지",수,0
1405,2019.04.17,"나스닥, 6개월 만에 다시 8000 찍었다",수,0
1404,2019.04.17,"프란치스코 교황 ""목숨 걸고 노트르담 구한 소방관들에 감사""",수,0
1403,2019.04.17,"폭스콘 회장, 대만 총통선거 출마 선언",수,0
1402,2019.04.17,"""이변 없었다""…인니 대선서 조코위 현 대통령 승리 유력",수,0
1401,2019.04.17,"[아! EU] 독일 정부, 올해 경제성장률 전망치 0.5%로 하향",수,0
1400,2019.04.17,美 무역적자 두달째 감소…對중국 적자 급감,수,0
1406,2019.04.17,佛 엘리트 산실 '그랑제콜' 폐지 추진,수,0
1492,2019.04.23,"'증시 상장' 우버·리프트, 요금 인상 초읽기",화,0
1496,2019.04.23,"""이란, 벼랑 끝 몰려 호르무즈해협 봉쇄 땐 유가 250弗 갈수도""",화,0
1497,2019.04.23,"""헤즈볼라 무너뜨릴 정보 주면 1000만弗""…현상금 내건 美, 또 이란 압박",화,0
1495,2019.04.23,"트럼프, '자질논란' 케인 Fed 이사 후보 지명 포기",화,0
1494,2019.04.23,[글로벌 톡톡] 질리언 탠스 부킹닷컴 CEO,화,0
1493,2019.04.23,시진핑의 '강군몽'…국제 관함식 사열,화,0
1491,2019.04.23,"佛 마크롱, 근로시간 늘린다…20년 묶인 '주 35시간' 대수술",화,0
1485,2019.04.23,"""스리랑카 부활절 참사는 '뉴질랜드 테러'에 대한 보복""",화,0
1489,2019.04.23,"美, 이란에 '경제전쟁' 선포…협상이냐, 충돌이냐",화,0
1488,2019.04.23,동유럽도 홍역 확산…인구 740만 불가리아서 두달새 460명,화,0
1487,2019.04.23,"스리랑카 테러 사망자 321명으로…""뉴질랜드 테러의 복수극""",화,0
1486,2019.04.23,"'강군몽' 시진핑, 최신예 함정 총동원 해군 70주년 열병식",화,0
1484,2019.04.23,"EU, 美의 이란산 원유수입금지 8개국 제재예외 종료 비판",화,0
1490,2019.04.23,"한국에 날 세운 日외교청서…'신뢰' 빼고 ""위안부 해결 끝"" 주장",화,0
1511,2019.04.24,다리 저는 66세 시진핑,수,0
1510,2019.04.24,리비아 내전 부추기는 트럼프…치솟는 국제유가에 불 지핀 꼴,수,0
1509,2019.04.24,"[글로벌 톡톡] 피터 판크하우저, 토머스쿡 그룹 CEO",수,0
1508,2019.04.24,"커들로 ""美경제 올해·내년 3% 성장""",수,0
1507,2019.04.24,"김정은, 루스키섬 극동연방대학 도착…숙소로 이용할듯",수,0
1506,2019.04.24,"콘돔회사 듀렉스, 중국서 선정적 광고문구로 네티즌 비난 봇물",수,0
1505,2019.04.24,"사우디 ""美 이란 제재유예 중단 원유수입국에 즉각 대응""",수,0
1504,2019.04.24,"日외무상 ""WTO, 분쟁 해결에 도움 안 돼…개혁해야"" 주장",수,0
1502,2019.04.24,"""스리랑카, 테러직전 경고 무시""…대통령, 경찰청장 등 사임촉구",수,0
1501,2019.04.24,中 거침없는 일대일로에 EU '단합' 다시 시험대,수,0
1500,2019.04.24,노트르담 화재원인 현장근로자들이 버린 꽁초?…의혹 속속 제기,수,0
1499,2019.04.24,"이란 대통령 ""美, 흉기들고 대화하자는 꼴…굴복않겠다""",수,0
1498,2019.04.24,"보잉 ""추락사고로 1조1천억 비용""…불확실성에 실적전망 철회",수,0
1503,2019.04.24,"시진핑, 6월 방일 확인…日여당 간사장, 아베 친서 전달",수,0
1525,2019.04.25,"""자본주의는 고쳐서 계속 쓸 만한 시스템""",목,0
1524,2019.04.25,"""우크라 주민 시민권 확대""…푸틴, 젤렌스키 당선인 '시험'",목,0
1523,2019.04.25,"'일대일로 길목' 中 옌청시, 한국産團 확 넓힌다",목,0
1522,2019.04.25,곤 다시 보석…마크롱 만난 아베의 배려?,목,0
1521,2019.04.25,잘나가는 美기업 '어닝 서프라이즈',목,0
1519,2019.04.25,국제유가 가파르게 치솟자…셰일오일 M&amp;A 불꽃 튄다,목,0
1520,2019.04.25,베이징 '일대일로 회의'에 집결한 정상들,목,0
1517,2019.04.25,보잉은 더 '휘청'…737맥스 사고로 10억弗 손실,목,0
1516,2019.04.25,보조금 줄자 추락하는 테슬라…1분기 7억달러 이상 적자,목,0
1515,2019.04.25,프랑스 스타트업 인재 교류 프로그램 '라 프렌치 테크' 서울 지부 출범,목,0
1514,2019.04.25,"라가르드 ""일대일로 채무 지속성 초점, 긍정적""",목,0
1513,2019.04.25,"외신, 푸틴의 '北 체제보장' 발언 주목…""워싱턴에 은근한 한방""",목,0
1512,2019.04.25,"美민주 '대어' 바이든, 대선출마 선언…""미국이 위험에 처해""",목,0
1518,2019.04.25,[글로벌 톡톡] 티엔 추오 주오라 CEO,목,0
1581,2019.04.29,'러 돈세탁 의혹' 단스케銀 조사 흐지부지,월,0
1580,2019.04.29,시진핑·리커창도 '왕좌의 게임' 광팬,월,0
1579,2019.04.29,뉴질랜드·스리랑카 테러 이어 美까지…예배당 '테러표적' 부상,월,0
1578,2019.04.29,북중 3월 무역액 전년대비 38.1% 급증…작년 하반기 수준 회복,월,0
1577,2019.04.29,"북러 자동차용 교량 건설 탄력받나…""김정은-푸틴 회담서 논의""",월,0
1576,2019.04.29,"미 재무 ""미중 무역협상 때 이란 원유 수입제재 논의할 것""",월,0
1575,2019.04.29,"중국 ""6자회담, 한반도 문제 해결에 여전히 긍정적 의미""",월,0
1574,2019.04.29,'戰後세대' 나루히토 새 日王 즉위…일본이 들썩인다,월,0
1572,2019.04.29,스페인 극우정당 44년 만에 원내 진입…독재자 프랑코 '망령' 부활,월,0
1571,2019.04.29,"트럼프에 할말 하는 기업, 마찰 빚지만 적극 소통…아베는 수시로 골프회동, 기업인 정책 건의 청취",월,0
1570,2019.04.29,"英 검·경, 성폭력 피해자 휴대전화 제출 규정 도입 논란",월,0
1569,2019.04.29,[아! EU] 분리vs합치…하루도 조용할 날 없는 영국,월,0
1568,2019.04.29,"안젤리나 졸리 전 재산 1340억, 입양한 캄보디아 아들에게 상속",월,0
1573,2019.04.29,[글로벌 톡톡] 카를로스 타바레스,월,0
1618,2019.05.02,"코나·니로·아이오닉, US 뉴스&amp;월드 리포트 선정 최고 친환경차",목,0
1623,2019.05.02,"[주코노미TV] 경기 반등, 주식시장 바닥 시점은?",목,0
1622,2019.05.02,"""집에서 할 게 왜 없어"" 집콕 가전 경쟁 '눈길'",목,0
1621,2019.05.02,5월은 '가정의 달'…자녀 및 부모 위한 금융상품 열전,목,0
1620,2019.05.02,제주 해산물 음식 먹고 공연 즐기는 '해녀의 부엌' 인기,목,0
1619,2019.05.02,"피치 ""미 에너지 기업 하이일드 채권 디폴트 위험 커""",목,0
1617,2019.05.02,코로나19 물가 영향 커지나…1분기 세수 규모도 관심,목,0
1612,2019.05.02,춘천시 의암호변 도시첨단문화산단 분양 5년 만에 마무리,목,0
1615,2019.05.02,[증시풍향계] 경제재개 기대·지표 충격 '힘겨루기' 전망,목,0
1614,2019.05.02,마스크 착용 일상화로 화장품 매출 30∼40% 줄어,목,0
1613,2019.05.02,미세먼지 약해진 이유…코로나 여파에 석탄 발전량 15% 줄었다,목,0
1611,2019.05.02,"화천군, 국립 농산물품질관리원 사무소 설치 건의",목,0
1610,2019.05.02,새만금 갑문서 시신 1구 발견…지난달 실종 굴착기 운전자 추정,목,0
1616,2019.05.02,[표] 주요 경제지표 및 행사 일정(5월 4일∼8일),목,0
1679,2019.05.06,"하나투어, 코로나19로 적자 전환…매출 전년 대비 '반토막'(종합)",월,0
1678,2019.05.06,기간산업안정기금 의결권 행사 두가지 예외 명시,월,0
1677,2019.05.06,코로나19 직격탄 맞은 하나투어…매출 작년 대비 '반토막',월,0
1676,2019.05.06,"박용만 상의회장 ""기업 재난지원금 기부, 자발적으로 해야""",월,0
1675,2019.05.06,국고채 금리 1·3년물 역대 최저…장기물은 상승(종합),월,0
1674,2019.05.06,이재용 고개 숙이니 삼성그룹株 올랐다,월,0
1673,2019.05.06,"DB금투 ""삼광글라스 합병비율 부적절"" 보고서 냈다 철회",월,0
1671,2019.05.06,수출입·신한銀 '금융협력' 협약,월,0
1670,2019.05.06,[종합] 방사광 가속기 후보지 나주냐 청주냐…8일 최종 발표,월,0
1669,2019.05.06,"이재용 사과, '국정농단사건' 파기환송심 결과에 영향 미칠까(종합)",월,0
1668,2019.05.06,코로나19로 깊은 수렁 빠진 여행업계…1·2위 업체도 적자 기록,월,0
1667,2019.05.06,글로벌 완성차업계 코로나19에 '휘청'…실적 악화 현실화,월,0
1666,2019.05.06,"뉴욕증시, 경제 재개 기대감에 상승 출발",월,0
1672,2019.05.06,"'K방역' 전수받은 우즈벡, ""경협 극대화"" 화답…부총리 화상회의",월,0
1688,2019.05.07,11번가 '코로나 특수' 없었다…적자 전환,화,0
1693,2019.05.07,초여름 같은 봄…아이스 신제품 쏟아진다,화,0
1692,2019.05.07,"홍남기, ""특수고용직·프리랜서 등 지원 방안 추진""",화,0
1691,2019.05.07,"[새로 나왔어요] 신세계인터, 온라인전용 컬렉션",화,0
1690,2019.05.07,"[새로 나왔어요] 뚜레쥬르, 구운 치즈케이크빵",화,0
1689,2019.05.07,"[새로 나왔어요] 롯데마트, 비건용 대체육 제품",화,0
1687,2019.05.07,"편의점 건강식품 '불티'…20대, 홍삼·비타민 많이 찾아",화,0
1680,2019.05.07,"[새로 나왔어요] 고기 양 4배 '비비고 차돌육개장""",화,0
1685,2019.05.07,"대구시, 경영안정자금 1조원 늘려…비상경제 대책회의",화,0
1684,2019.05.07,"'펀드 환매 중단' 라임, 1분기에도 운용보수 15억원 챙겨",화,0
1683,2019.05.07,"대구시, 성서산업단지 등 '산단 대개조' 사업 추진",화,0
1682,2019.05.07,"안산·서천·진천 특화발전 특구로…중기부, 977억 투입하기로",화,0
1681,2019.05.07,월성원전 4호기 터빈발전기 정지…원인 파악 중,화,0
1686,2019.05.07,"이재용 사과 ""의미있다""는 삼성 준법위, 실천 방안 마련 요구",화,0
1702,2019.05.08,구조조정 속도 내는 두산…핵심 모트롤BG 공개매각,수,0
1707,2019.05.08,티끌모아 태산…'잔돈금융'의 세계,수,0
1706,2019.05.08,"현대·기아차, '뉴욕페스티벌' 5관왕",수,0
1705,2019.05.08,"LG화학 ""인도공장 통제…2차 누출 없어""",수,0
1704,2019.05.08,"제주항공, 1분기 영업손실 657억…작년 전체의 2배",수,0
1703,2019.05.08,"조현식 한국테크놀로지그룹 부회장, 임원들과 급여 20% 자진 반납",수,0
1701,2019.05.08,"최태원 회장, 화상 통화로 선수들 격려",수,0
1694,2019.05.08,"""내 통장에 팁 준다""…거스름돈 투자하는 '잔돈금융'의 세계",수,0
1699,2019.05.08,"기재차관 ""코로나發 세계공급망 불확실성 증가로 리쇼어링 주목""(종합)",수,0
1698,2019.05.08,삼성엔지니어링 UAE 현장서 코로나19 확진자 73명 발생,수,0
1697,2019.05.08,"검찰, 라임 투자 상장사 자금횡령 일당 구속영장 청구",수,0
