,date,sen,요일,라벨
714,2019.02.21,"日 고노 외무상, 폼페이오 전화 회담",목,1
720,2019.02.21,"""美·中, 핵심 쟁점 MOU 6건 작성 중""…무역전쟁 종식 밑그림 나온다",목,1
764,2019.02.24,'와규' 밀반출 원천봉쇄하는 日,일,1
768,2019.02.24,"김정은 전용열차, 최단거리 노선으로 중국대륙 관통 유력",일,1
767,2019.02.24,사우디 주미대사에 여성 첫 임명…카슈끄지 사건 만회 시도,일,1
766,2019.02.24,"""美는 둘 중의 하나 선택하라지만 김정은은 核·경제 둘 다 원할 것""",일,1
765,2019.02.24,[글로벌 톡톡] 랜달 스티븐슨 AT&amp;T CEO,일,1
763,2019.02.24,"첫 여성…사우디, 美 대사에 리마 공주",일,1
769,2019.02.24,[북미회담 D-3] 김정은 숙소 멜리아 확정?…공항 도착 北근접경호팀 곧장 이동,일,1
761,2019.02.24,'한 나라 두 대통령'…베네수엘라 결국 유혈 사태,일,1
760,2019.02.24,年6.6% 성장한 '도이머이' 모델로 글로벌 분업에 편입하려는 북한,일,1
759,2019.02.24,"베네수엘라 국경서 '구호품 반입' 충돌…""4명 사망·300여명 부상""",일,1
758,2019.02.24,"교황 ""미성년 성학대, 인간 제물로 삼는 행위…신의 분노 살 것""",일,1
757,2019.02.24,"트럼프 ""김정은과 하노이 정상회담 위해 25일 일찍 출국""",일,1
756,2019.02.24,"트럼프 ""핵무기 없는 북한, 위대한 경제강국 될 것""",일,1
762,2019.02.24,"심상치 않은 중국 부채 급증…시진핑 ""금융 리스크 막아라""",일,1
792,2019.02.26,[북미회담 D-1] 전신검색대·보안구역 지정…트럼프 숙소 경호 '최고 수준',화,1
797,2019.02.26,"EU, 英 압박…""'노 딜' 브렉시트 해도 이혼합의금 일부 내야""",화,1
796,2019.02.26,"[북미회담 D-1] 中신화통신 ""北에 선의로 답하라"" 美에 상응행동 촉구",화,1
795,2019.02.26,"백악관 ""트럼프, 베트남 현지시간 오후 9시15분 도착""",화,1
794,2019.02.26,[북미회담 D-1] '비건-김혁철' 협상 일단락된듯…고위급으로 가나,화,1
793,2019.02.26,"인도, 48년 만에 파키스탄 공습",화,1
791,2019.02.26,"""볼턴 美NSC 보좌관도 베트남 하노이 도착""",화,1
790,2019.02.26,"[북미회담 D-1] ""역사적 북미회담 유치한 베트남, 親美로 더 기울 가능성""",화,1
788,2019.02.26,[북미회담 D-1] '교통통제'로 예측한 북미 정상의 동선과 회담장,화,1
787,2019.02.26,"교황청 ""아동성학대 유죄평결 추기경, 항소심 끝나야 추가조치""",화,1
786,2019.02.26,"英 메이, 브렉시트 연기 여부 ""하원서 결정"" 공식 발표",화,1
785,2019.02.26,北美 하노이선언 메트로폴 호텔서 나온다…정상회담장 확정,화,1
784,2019.02.26,"[북미회담 D-1] 크렘린궁 ""핵문제 해결 진전 회담 결과 환영할 것""",화,1
789,2019.02.26,"[북미회담 D-1] 폼페이오, 베트남 부총리에 ""회담주최 감사…놀라운 일 해내""",화,1
965,2019.03.10,兩會 '입법 기능' 전국인민대표대회 + '정책 자문' 전국인민정치협상회의,일,1
964,2019.03.10,에티오피아 여객기 추락…승객·승무원 등 157명 탑승,일,1
963,2019.03.10,"[글로벌 톡톡] 이매뉴얼 로만, 핌코 CEO",일,1
962,2019.03.10,뉴욕 새 랜드마크 허드슨야드의 '베슬' 15일 개장,일,1
961,2019.03.10,"석유로 돈 번 노르웨이 ""이제 석유엔 투자 안한다""",일,1
959,2019.03.10,10년 진통 끝에…독일 1·2위 은행 합병 수순,일,1
960,2019.03.10,亞 최고 갑부 아들 '다보스포럼급' 결혼,일,1
957,2019.03.10,"에티오피아 국영방송 ""157명 탄 추락기 생존자 없어""",일,1
956,2019.03.10,"EU ""브렉시트, 최대한 늦춰도 7월엔 한다""",일,1
955,2019.03.10,"50년간 지속됐던 한일경제인회의, 한일관계 냉각으로 갑작스레 연기 결정",일,1
954,2019.03.10,브렉시트 합의? '노 딜'? 연기?…英 운명 이번주 갈린다,일,1
953,2019.03.10,추락 에티오피아 여객기 사망자는 케냐·캐나다 등 30여개 국적,일,1
952,2019.03.10,"볼턴 ""내일 한국 카운터파트와 논의""…동창리 포함 예상",일,1
958,2019.03.10,"美 '反기업 정서' 폭주…민주당 후보 ""아마존·구글·페북 해체해야""",일,1
974,2019.03.11,"커들로 ""미·중 협상, 4월까지 타결되는데 낙관적""",월,1
978,2019.03.11,중국선 '은행 신용기록'이 혼수품,월,1
977,2019.03.11,"아베 ""한일, 신뢰 관계 만들어 가야""",월,1
976,2019.03.11,이번주 브렉시트 결론…英 의회 12일 '3단계 투표' 돌입,월,1
975,2019.03.11,"日, 脫원전 후유증 8년…비싸진 전기료에 '부글부글'",월,1
973,2019.03.11,"유엔 보고서 ""北 불법환적으로 제재회피…核·미사일 개발 유지""",월,1
979,2019.03.11,[강동균의 차이나 톡]中 중산층에도 해외에서 한 달 이상 살아보기 열풍,월,1
971,2019.03.11,"“푸틴넷 반대”…러시아, 인터넷 고립法 반발 확산",월,1
970,2019.03.11,"美 보잉 항공기 추락하자…96대 보유한 中 ""모두 운항 중단""",월,1
969,2019.03.11,[글로벌 톡톡] 고(故) 스티브 잡스 애플 창업자,월,1
968,2019.03.11,"교도 ""한일, 징용판결관련 14일 서울서 외교부 국장 회동 조율""",월,1
967,2019.03.11,"EU ""브렉시트 공은 英 코트에…메이 총리·英 하원, 결정해야""",월,1
966,2019.03.11,"트럼프 '미군 주둔비+50%' 검토에 역풍…""백치·조폭 갈취행위""",월,1
972,2019.03.11,"日관방 ""징용 기업과 긴밀히 연대…적절히 대응할 것""",월,1
1002,2019.03.13,"'통계 사기' 비판에…中 정부, 지방 GDP 직접 산출",수,1
1007,2019.03.13,"캐나다, 보잉 737맥스 운항 금지 않기로…""현재로선 시기상조""",수,1
1006,2019.03.13,"[선전 리포트] 中 택시업계, 어떻게 차량 공유서비스와 경쟁서 살아남았나",수,1
1005,2019.03.13,"""보잉737 맥스8 자동항법장치 작동후 기수 저절로 내려갔다""",수,1
1004,2019.03.13,"日 ""유엔 북한 인권결의안 주도 않겠다""",수,1
1003,2019.03.13,[강동균의 차이나톡]'고속철 굴기' 가속화하는 中…2층 고속열차 이어 자율주행 고속철 연말 개통,수,1
1001,2019.03.13,"日, 中 기술력 분석해보니 ""이미 고부가 중간재 생산국""",수,1
1000,2019.03.13,각국의 잇따른 보잉737 맥스 기종 운항중단으로 고립되는 미국,수,1
998,2019.03.13,러시아 항공사도 '보잉 737 맥스' 여객기 잠정 운항 중단,수,1
997,2019.03.13,[글로벌 톡톡] 게리 버니슨 콘페리 CEO,수,1
996,2019.03.13,남미 우파동맹 '프로수르' 곧 출범,수,1
995,2019.03.13,'미국판 스카이캐슬'?…최악의 입시 비리,수,1
994,2019.03.13,"폼페이오, 김정은 '약속' 환기 ""실험중단 유지될수 있다고 생각""",수,1
999,2019.03.13,英의회 '수정 합의안'도 퇴짜…브렉시트 일정 늦춰질 가능성,수,1
1016,2019.03.14,마블스튜디오 CEO 케빈 파이기…'어벤져스' '캡틴 마블' 흥행 대박,목,1
1020,2019.03.14,"""보잉, 인니 추락사고 후 737맥스8 결함 경고…교육 지시""",목,1
1019,2019.03.14,"""한국 진출 일본 기업 85% 흑자""…'보복조치' 거론에 日 경제계도 '불안'",목,1
1018,2019.03.14,英 '노 딜' 피했다…파운드화 급등세,목,1
1017,2019.03.14,삼성전자 美 법인 CMO 사임,목,1
1021,2019.03.14,"안보리, '南측 석유반출' 문제 거론…외교부 ""제재위반 없다""",목,1
1015,2019.03.14,"""정부·지자체·기업 손잡고 지방색 살린 관광상품 개발""",목,1
1013,2019.03.14,"[글로벌 톡톡] 빅터 루이스, 태피스트리 CEO",목,1
1008,2019.03.14,"日언론 ""한일 국장급회담 평행선…日'대응조치 검토' 입장 전달""",목,1
1009,2019.03.14,"블룸버그 ""무역협정 위한 미-중 정상회담 일러야 4월에""",목,1
1014,2019.03.14,이란 더 옥죄는 美…원유 수출 추가 제한,목,1
1011,2019.03.14,"코카콜라 플라스틱 얼마나 쓰나…""연간 페트병 1080억병 규모""",목,1
1012,2019.03.14,[column of the week] '트럼프 탄핵'이 당신의 투자에 미치는 영향은,목,1
1010,2019.03.14,"베트남, 김정남 살해혐의 자국여성 석방불허에 ""매우 유감""",목,1
1062,2019.03.17,"뉴질랜드 총리 ""테러범, 범행 9분 전 내게 선언문 보내""",일,1
1061,2019.03.17,살인죄 기소된 뉴질랜드 테러범…백인우월주의 확산 우려,일,1
1060,2019.03.17,美 뉴욕 새 랜드마크 '허드슨 야드'…계단으로 만든 '인공 산',일,1
1059,2019.03.17,"美·EU 반대에도…이탈리아, AIIB 통해 中 일대일로 참여",일,1
1058,2019.03.17,"트럼프, 국경장벽 강행…재임 첫 거부권 행사",일,1
1057,2019.03.17,"'추락 참사' 보잉, 뒤늦게 SW 개선…아이패드 조종 훈련은 유지 논란",일,1
1063,2019.03.17,"뉴질랜드 총리 ""테러범, 범행 몇 분 전 나한테 선언문 보냈다""",일,1
1055,2019.03.17,"韓 '반도체 세정' 불화수소 90% 日에 의존하지만, 그만큼 일본의 '큰손 고객'",일,1
1056,2019.03.17,[글로벌 톡톡] 아이스크림 회사 할로톱 공동창업자 더글러스 부튼,일,1
1050,2019.03.17,"볼턴 ""北 실험재개 좋은 생각 아냐…트럼프, 협상으로 해결원해""",일,1
1051,2019.03.17,"이탈리아 유력지, K팝 추문 조명…""우상같던 스타들의 추락""",일,1
1053,2019.03.17,브렉시트 제3 승인투표 19일 전망…강경론자들 마음 돌리나,일,1
1052,2019.03.17,뉴질랜드 테러 '외로운늑대' 단독범행인듯…사망 50명으로 늘어,일,1
1054,2019.03.17,"아베, 재팬패싱 돌파·지지층 결집 위해 연일 '초강경 대응'",일,1
1105,2019.03.20,"日, 요금부터 정하고 택시 탄다…'할증 바가지' 차단",수,1
1104,2019.03.20,"이탈리아, 결국 中 '일대일로' 합류…항구 4곳 열었다",수,1
1103,2019.03.20,사우디 사막에 '숲 공원'…여의도 네 배 크기로 짓는다,수,1
1102,2019.03.20,"[글로벌 톡톡] 에밀리 와이스, 글로시에 설립자 겸 CEO",수,1
1101,2019.03.20,"로스 美상무장관 ""수입차 관세, 현대차와 건설적으로 협의""",수,1
1100,2019.03.20,"""전기차 배터리로 '제2 반도체 신화' 쓰자""…SK이노의 '무한 도전'",수,1
1099,2019.03.20,"[단독] ""미국을 제2의 생산기지로""…속속 美공장 짓는 韓기업들",수,1
1097,2019.03.20,"日정부, 3년만에 경기판단 하향…""수출·생산에 일부 약함""",수,1
1096,2019.03.20,"메이 英 총리 ""EU에 브렉시트 6월 말까지 연기 공식 요청""",수,1
1095,2019.03.20,'콘텐츠공룡' 탄생…디즈니·21세기폭스 80조원 메가딜 마무리,수,1
1094,2019.03.20,아프리카 남동부 최악 사이클론 피해 눈덩이…이재민 260만명(종합),수,1
1093,2019.03.20,메이 英 총리가 EU 측에 밝힌 브렉시트 연기 이유는,수,1
1092,2019.03.20,"EU, 구글에 1조9000억원 또 과징금…2년간 3차례 10조7000억원",수,1
1098,2019.03.20,"""한국인 싫다""며 김포공항서 난동부린 일본 정부 간부 입건",수,1
1114,2019.03.21,[column of the week] 대선주자 워런의 '포퓰리즘적 청교도주의',목,1
1119,2019.03.21,美 주요기업 CEO들 경기전망 악화…성장률 전망 2.5%로 낮춰,목,1
1118,2019.03.21,"""OECD 회원국민 과반 '부자 증세로 빈곤층 지원' 지지""",목,1
1117,2019.03.21,3류 이통사를 1류로 바꾼 존 레저 T모바일 CEO,목,1
1116,2019.03.21,"中 못믿는 트럼프 ""무역협상 타결돼도 對中 고율관세 유지""",목,1
1115,2019.03.21,"中상무부 ""28∼29일 미국과 무역협상"" 공식 발표",목,1
1113,2019.03.21,"EU ""브렉시트 합의안 통과시켜야 연기 요청 받아들일 것""",목,1
1106,2019.03.21,메이 英 총리 브뤼셀로…EU 정상에 브렉시트 연기 직접 호소,목,1
1111,2019.03.21,"트럼프, GM에 또 ""공장 다시 열라""…GM은 '묵묵부답'",목,1
1110,2019.03.21,"[글로벌 톡톡] 훌리오 포털래틴, 머서 CEO",목,1
1109,2019.03.21,무역협상이 '新플라자합의' 될라…일본에 조언 구하는 중국,목,1
1108,2019.03.21,대규모 과징금에 기업분할 압박…外風에 시달리는 실리콘밸리,목,1
1107,2019.03.21,"한·EU ""북미대화 모멘텀 유지·비핵화 실질 진전위해 노력키로""",목,1
1112,2019.03.21,뉴욕서 자율주행 셔틀버스 달린다,목,1
1175,2019.03.25,"사우디 '脫석유 개혁' 부작용 속출 ""외국인 노동자 급감…전기료 급등""",월,1
1174,2019.03.25,"에르도안, JP모간에 경고…""환투기 연루 땐 비싼 대가""",월,1
1173,2019.03.25,"코미, 특검수사 결과에 숲속 사진 트윗…""너무 많은 의문""",월,1
1172,2019.03.25,"""아이폰 이후 가장 큰 변화""…애플, 동영상 앞세워 서비스기업 변신",월,1
1170,2019.03.25,"美 민주당 후보 버니 샌더스, 대선 레이스 본격화",월,1
1169,2019.03.25,"[글로벌 톡톡] 저스틴 울버튼, 헤일로탑 CEO",월,1
1171,2019.03.25,"日관방, 미쓰비시 재산 압류결정에 ""매우 심각…적절히 대응""",월,1
1167,2019.03.25,"EU ""'노딜' 대비, 모든 준비 마쳐…13개 영역 비상대책 마련""",월,1
1166,2019.03.25,"옐런 ""美국채 장단기 금리역전, 경기침체 신호는 아니다""",월,1
1165,2019.03.25,"EU, 나이키에 과징금 162억원…스포츠셔츠 판매 제한해 법위반",월,1
1164,2019.03.25,"특검 족쇄 풀린 트럼프측 대대적 반격…""민주당·언론 사과하라""",월,1
1163,2019.03.25,"美국무부 ""비건, 中방문 중""…북미협상 논의·제재이행 당부할듯",월,1
1162,2019.03.25,"WSJ, 연락사무소 복원에 ""트럼프 '재제 철회' 이후 분위기 호전""",월,1
1168,2019.03.25,"中, 한국 미세먼지 책임 놓고 '韓 난방 보일러'에 화살",월,1
1184,2019.04.01,뉴욕 맨해튼에 車 끌고 가면 '하루 10만원',월,1
1189,2019.04.01,중국서 부가세 내리자 아이폰 가격 8만원 인하,월,1
1188,2019.04.01,김정남 살해 연루 여성들 모두 살인혐의 벗어…진상은 미궁으로,월,1
1187,2019.04.01,"""미 FBI, 스페인 北대사관 기밀자료 이미 넘겨받아""",월,1
1186,2019.04.01,영구미제로 남게 된 김정남 암살사건…풀리지 않은 의문들,월,1
1185,2019.04.01,"[글로벌 톡톡] 웬들 윅스, 코닝 회장",월,1
1183,2019.04.01,유니콘 잇따라 IPO 흥행…캘리포니아州 세수 '횡재',월,1
1177,2019.04.01,3월 유로존 인플레이션 1.4% 예상…2월보다 0.1% 포인트 하락,월,1
1181,2019.04.01,새 日王 연호 '레이와',월,1
1180,2019.04.01,넘쳐나는 中 부실채권…달려드는 해외자본,월,1
1179,2019.04.01,"""파리 방문 때 시진핑 걸음걸이 부자연스러워…건강 이상설 돌아""",월,1
1178,2019.04.01,美 2월 소매판매 0.2% 감소…경기둔화 우려 확산,월,1
1176,2019.04.01,구제금융 졸업한 그리스…다시 돌아온 패션잡지 보그,월,1
1182,2019.04.01,25년 만에…야당에 수도 뺏긴 터키 대통령,월,1
1198,2019.04.02,"日, 레이와 연호 '마케팅 열풍'",화,1
1203,2019.04.02,미일 무역협상 이달 중순 워싱턴서 시작,화,1
1202,2019.04.02,"EU 브렉시트 협상대표 ""노딜 브렉시트 가능성 나날이 커져""",화,1
1201,2019.04.02,"WP ""트럼프의 거짓 주장, 하루 5.9회에서 22회로 '껑충'""",화,1
1200,2019.04.02,"시진핑 ""大國은 서로 협력해야""…트럼프에 화해 메시지",화,1
1197,2019.04.02,거침없는 인도 증시…39000 사상 첫 돌파,화,1
1199,2019.04.02,"[글로벌 톡톡] 메건 드리스컬, 파마로직스리크루팅 CEO",화,1
1195,2019.04.02,"대만 총통 ""中, 또 침범하면 쫓아낼 것""",화,1
1194,2019.04.02,늘어나는 金 수요…4년 만에 최대 전망,화,1
1196,2019.04.02,"英의회, 또 막무가내 NO…EU ""노딜 불가피""",화,1
1193,2019.04.02,"""제재가 북핵 시간표 앞당길 것""…폼페이오, 3차 정상회담 언급",화,1
1192,2019.04.02,"EU 재정담당 집행위원 ""노딜 되면 금융시장 유동성에도 영향""",화,1
1191,2019.04.02,"""'노 딜'은 막자""…英 정치권 브렉시트 연기 입법 추진",화,1
1190,2019.04.02,"EU 집행위 ""英, 다국적 기업에 과도한 세금 특혜…EU 법규 위반""",화,1
1216,2019.04.03,"나토 70년 생일에…""유럽, 분담금 더 내라"" 청구서 내민 트럼프",수,1
1215,2019.04.03,삼각파도속 나토 '70돌'…美동맹 '흔들' 러 '압박' 中 '새 위협',수,1
